id;actor1_name;actor1_gender;actor2_name;actor2_gender;actor3_name;actor3_gender;actor4_name;actor4_gender;actor5_name;actor5_gender;actor_number;director_name;director_gender;director_number;producer_name;producer_number;screeplay_name;editor_name
2144;Matt Dillon;2;Liv Tyler;1;Mary Jo Smith;1;Michael Douglas;2;Paul Reiser;2;14;Harald Zwart;2;1;Michael Douglas;2;Stan Seidel;Bruce Cannon
2145;Sissy Kelling;0;Frank Meyer-Brockmann;0;Ingolf Lück;2;Dietmar Bär;2;Falco;2;12;Wolfgang Büld;2;1;Peter Zenk;3;Rochus Hahn;Inge Kuhnert
2147;none;0;none;0;none;0;none;0;none;0;0;Ken Loach;2;1;none;0;Ken Loach;none
2148;Richard Gere;2;Gregory Hines;2;Diane Lane;1;Lonette McKee;1;Bob Hoskins;2;32;Francis Ford Coppola;2;1;Robert Evans;1;Francis Ford Coppola;Barry Malkin
2149;Madonna;1;Willem Dafoe;2;Julianne Moore;1;Anne Archer;1;Jürgen Prochnow;2;11;Uli Edel;0;1;Dino De Laurentiis;2;Brad Mirman;Thom Noble
2151;Bruce Campbell;2;Tamara Gorski;1;Ted Raimi;2;Antoinette Byron;1;Stacy Keach;2;9;Bruce Campbell;2;1;Bruce Campbell;5;none;Shawn Paper
2152;Natalie Maines;0;Emily Erwin;0;Martie Maguire;0;George W. Bush;2;Rick Rubin;2;6;Cecilia Peck;1;2;Cecilia Peck;2;none;Michael Culyba
2153;Ryan O'Neal;2;Bruce Dern;1;Isabelle Adjani;1;Ronee Blakley;1;none;0;8;Walter Hill;0;1;Lawrence Gordon;1;Walter Hill;Tina Hirsch
2154;Robert Sampson;0;Will Bledsoe;2;Joe Turkel;0;Camilla More;0;Wendy MacDonald;1;8;D.J. Webster;0;1;Keith Walley;1;Carey Hayes;John A. O'Connor
2155;Ben Affleck;2;Gary Sinise;2;Charlize Theron;1;Dennis Farina;2;Donal Logue;2;19;John Frankenheimer;2;1;Marty Katz;2;Ehren Kruger;Antony Gibbs
2156;C. Thomas Howell;2;Lala Sloatman;1;Samuel Ball;2;Monique Demers;0;Maeve Quinlan;1;8;Andrew Van Slee;0;1;Andrew Van Slee;1;Andrew Van Slee;John Rosenberg
2157;Gary Oldman;2;William Hurt;2;Matt LeBlanc;2;Mimi Rogers;1;Heather Graham;1;20;Stephen Hopkins;2;1;Stephen Hopkins;4;Akiva Goldsman;Ray Lovejoy
2160;Walter Pidgeon;2;Joan Fontaine;1;Barbara Eden;1;Peter Lorre;2;Robert Sterling;2;17;Irwin Allen;0;1;Irwin Allen;1;Charles Bennett;George Boemler
2161;Stephen Boyd;2;Raquel Welch;1;Edmond O'Brien;2;Donald Pleasence;2;Arthur O'Connell;2;13;Richard Fleischer;0;1;Saul David;1;Harry Kleiner;William B. Murphy
2162;Cuba Gooding Jr.;2;Skeet Ulrich;2;Peter Firth;2;David Paymer;2;none;0;9;Hugh Johnson;2;1;James G. Robinson;1;Drew Gitlin;Pamela Power
2163;Kurt Russell;2;J. T. Walsh;0;Kathleen Quinlan;1;M.C. Gainey;2;Jack Noseworthy;2;15;Jonathan Mostow;2;1;Dino De Laurentiis;2;Jonathan Mostow;Derek Brechin
2164;Kurt Russell;2;James Spader;2;Jaye Davidson;2;Viveca Lindfors;1;Alexis Cruz;2;15;Roland Emmerich;2;1;Joel B. Michaels;3;Roland Emmerich;Michael J. Duthie
2165;Wesley Snipes;2;Linda Fiorentino;1;Tanya Allen;0;Hart Bochner;2;Terry Chen;2;7;Kari Skogland;1;1;Ogden Gavanski;2;Kari Skogland;Jim Munro
2166;Sam Neill;2;Helena Bonham Carter;1;John Wood;2;Rupert Graves;2;Martin Clunes;2;16;Malcolm Mowbray;2;1;Simon Bosanquet;1;Malcolm Mowbray;Barrie Vince
2168;Teresa Palmer;1;Frank Sweet;0;none;0;Joel Mackenzie;0;Clementine Mellor;0;17;Murali K. Thalluri;0;1;Nick Matthews;2;none;Murali K. Thalluri
2169;Sebastian Rudolph;0;Nadeshda Brennicke;1;Jophi Ries;2;Edda Fischer;0;Jochen Nickel;2;11;Peter Timm;0;1;Hanno Huth;1;Michael Arnal;Pia Fritsche
2170;Valérie Dumas;0;Désirée Nosbusch;1;Sarah Siritzky;0;Daniel Sarky;0;Anne Létourneau;0;6;Christian Lara;0;2;Jacques Dorfmann;1;Christian Lara;Jean-François Auger
2171;Janeane Garofalo;1;David Hyde Pierce;2;Michael Showalter;2;Marguerite Moreau;1;Paul Rudd;2;53;David Wain;2;1;David Wain;3;David Wain;Meg Reticker
2172;Mikkel Gaup;0;Svein Scharffenberg;0;Ingvald Guttorm;0;Nils Utsi;0;Nils-Aslak Valkeapää;0;14;Nils Gaup;2;1;John M. Jacobsen;1;Nils Gaup;Nils Pagh Andersen
2173;Seth Walther;0;Kevin Farley;2;Heather McComb;0;Christine Steel;0;John Farley;2;8;Matt Berman;0;2;Matt Berman;4;Matt Berman;Lawrence A. Maddox
2175;Wolfgang Petry;0;none;0;none;0;none;0;none;0;1;Helmuth Rüßmann;0;1;Helmuth Rüßmann;2;none;none
2176;Leelee Sobieski;1;Diane Lane;1;Stellan Skarsgård;2;Bruce Dern;1;Kathy Baker;1;19;Daniel Sackheim;2;1;Neal H. Moritz;1;none;Howard E. Smith
2177;Falco;2;Thomas Rabitsch;0;Bernhard Rabitsch;0;Peter Paul Skrepek;0;Thomas Lang;2;11;Susanne Haiden;0;4;none;0;none;Georg Posch
2178;Hal Holbrook;2;none;0;none;0;none;0;none;0;1;Paul Wagner;0;2;Nina Gilden Seavey;1;none;none
2179;Jack Black;2;Kyle Gass;2;Ronnie James Dio;0;Tim Robbins;2;Meat Loaf;2;18;Liam Lynch;2;1;Jack Black;3;none;David Rennie
2180;Helena Bergström;0;Maria Lundqvist;1;Johan Rabaeus;2;none;0;Erica Braun;0;9;Colin Nutley;0;1;Alistair MacLean-Clark;2;none;Perry Schaffer
2181;Rolf Herricht;2;Karin Schröder;1;Marianne Wünscher;1;Gerd Ehlers;0;Carola Braunbock;1;15;Gottfried Kolditz;0;1;none;0;Maurycy Janowski;Ursula Zweig
2182;David Miller;2;George Wilson;2;Sharon Taylor;1;J. Stephen Peace;2;Ernie Meyers;0;11;John De Bello;2;1;John De Bello;1;John De Bello;John De Bello
2183;Sara Kestelman;1;none;0;none;0;none;0;none;0;1;none;1;0;Bob Reid;1;none;Chris Joyce
2184;Mario Adorf;2;Dieter Mann;2;Ulrike Kriener;1;Ulrich Tukur;2;Brigitte Janner;1;6;none;1;0;Georg Althammer;1;Peter Zingler;Thea Eymèsz
2185;Tim Allen;2;Rene Russo;1;Patrick Warburton;2;Ben Foster;2;Zooey Deschanel;1;33;Barry Sonnenfeld;0;1;Barry Sonnenfeld;1;Robert Ramsey;Steven Weisberg
2186;Bruce Campbell;2;Ellen Sandweiss;1;Scott Spiegel;2;Mary Valenti;0;none;0;4;Sam Raimi;2;1;Robert Tapert;1;none;none
2187;Mario Adorf;2;Ben Becker;2;Elke Sommer;1;Muriel Baumeister;1;Heinz Hoenig;2;20;Peter Zingler;0;1;Daniel Zuta;1;Peter Zingler;Ulrike Leipold
2188;none;0;Sharon Corr;0;Caroline Corr;0;Jim Corr;0;Anthony Drennan;0;6;Ciarán Tanham;0;2;Ciarán Tanham;3;none;Mark 'Reg' Wrench
2189;Betsy Russell;1;Gerard Christopher;0;none;0;Richard Erdman;2;Philip Sterling;2;12;Herb Freed;2;1;Michael D. Castle;2;Ben Zelig;Richard E. Westover
2191;Vincent Gallo;2;Maria de Medeiros;1;Joaquim de Almeida;2;María Lidón;0;Danel Aser;0;8;María Lidón;0;1;Jose Magan;3;Juan Miguel Aguilera;Luis de la Madrid
2192;none;0;Alessandra Panaro;0;Marie Versini;1;Mimmo Palmara;2;none;0;17;Umberto Lenzi;0;1;Solly V. Bianco;1;Fulvio Gicca Palli;Jolanda Benvenuti
2193;Caren Kaye;1;Matt Lattanzi;0;Kevin McCarthy;2;Clark Brandon;0;Bruce Bauer;2;18;George Bowers;2;1;Marilyn Jacobs Tenser;1;none;Sidney Wolinsky
2194;Daniel Brühl;2;Jessica Schwarz;1;Marie-Lou Sellem;1;Denis Moschitto;2;Josef Heynert;0;10;Benjamin Quabeck;0;2;Michael Schaefer;2;Benjamin Quabeck;Tobias Haas
2195;Anna Maria Sturm;0;Rosalie Thomass;1;Ferdinand Schmidt-Modrow;0;Florian Brückner;0;Peter Mitterrutzner;0;9;Marcus H. Rosenmüller;0;1;Nils Dünker;2;Karin Michalke;none
2196;Matthew Macfadyen;2;Keeley Hawes;1;Andy Nyman;2;Ewen Bremner;2;Daisy Donovan;1;14;Frank Oz;2;1;Diana Phillips;3;Dean Craig;none
2197;Isaka Sawadogo;0;Carole Karemera;1;Asma Nouman Aden;0;Saïd Abdallah Mohamed;0;Ahmed Ibrahim Mohamed;0;8;Marion Hänsel;1;1;none;0;Marion Hänsel;Michèle Hubinon
2198;Peter Wyngarde;2;Marlène Charell;1;Eddi Arent;2;Felix Dvorak;0;Herbert Fux;2;12;Dieter Böttger;0;1;Lothar H. Krischer;1;Felix Dvorak;Irene Tomschik
2199;Susan Blakely;1;John Saxon;2;Tina Caspary;1;Diana Barrows;1;Ruth Buzzi;1;6;Michael Fischa;2;1;Steven J. Wolfe;2;Mark Pirro;Claudia Finkle
2200;Vlastimil Brodský;2;Erwin Geschonneck;2;Henry Hübchen;2;Blanche Kommerell;1;Manuela Simon;0;12;Frank Beyer;2;1;Herbert Ehler;1;Frank Beyer;Rita Hiller
2202;Roddy McDowall;2;Donald Crisp;0;Dame May Whitty;1;Edmund Gwenn;2;Nigel Bruce;0;12;Fred M. Wilcox;2;1;Samuel Marx;2;Hugo Butler;Ben Lewis
2203;none;0;none;0;none;0;none;0;none;0;0;none;1;0;none;0;none;none
2204;Rüdiger Vogler;0;Yella Rottländer;0;Lisa Kreuzer;1;Edda Köchl;0;Ernest Boehm;0;8;Wim Wenders;2;1;Joachim von Mengershausen;1;Wim Wenders;Peter Przygodda
2205;Christopher Mitchum;2;Angela Alvarado;1;John Hillerman;2;Julia Kent;0;Corinna Drews;0;12;Walter Bannert;0;1;Karl Spiehs;1;Erich Tomek;none
2206;Farin Urlaub;2;Bela B. ;2;Hans Runge;2;Nena;0;none;0;9;Michael Laux;0;1;none;0;Michael Laux;Clarissa Ambach
2207;Bruce Willis;2;Yasiin Bey;2;David Morse;2;Jenna Stern;0;David Zayas;2;21;Richard Donner;2;1;Randall Emmett;4;Richard Wenk;Steve Mirkovich
2209;Angela Brunner;0;Annekathrin Bürger;0;Veronika Fischer;0;Fred Delmare;2;Nina Hagen;1;11;Rolf Römer;0;1;Siegfried Kabitzke;1;Rolf Römer;Monika Schindler
2210;Geena Davis;1;Jeff Goldblum;2;Jim Carrey;2;Damon Wayans;2;Julie Brown;1;20;Julien Temple;2;1;Tony Garnett;1;none;Richard Halsey
2211;Maria Schrader;1;Juliane Köhler;1;Johanna Wokalek;1;Heike Makatsch;1;Elisabeth Degen;0;16;Max Färberböck;2;1;Günter Rohrbach;2;Max Färberböck;Barbara Hennings
2212;Ewan McGregor;2;Patricia Arquette;1;Nick Nolte;2;Josh Brolin;2;Lauren Graham;1;10;Ole Bornedal;2;1;Michael Obel;1;Steven Soderbergh;Sally Menke
2213;Mark Keller;2;Sophie Schütt;0;Hardy Krüger Jr.;0;Karlheinz Ciba;0;Nicolas König;2;8;Johannes Fabrick;2;1;Mark Horyna;2;Johannes Fabrick;Andrea Mertens
2214;Paul Heidemann;0;Gerd Michael Henneberg;2;Helga Jordan;0;Siegfried Hömke;0;none;0;15;Gustav von Wangenheim;2;1;none;0;Gustav von Wangenheim;Wally Gurschke
2215;Armin Mueller-Stahl;2;Annekathrin Bürger;0;Fred Delmare;2;Natalja J. Iljina;0;Gertraud Kreissig;1;16;Frank Beyer;2;1;none;0;Edith Gorrish;Hildegard Conrad
2216;Armin Mueller-Stahl;2;Dom de Beern;0;Jochen Diestelmann;0;Fritz Diez;0;Fritz Ernst Fechner;0;15;Frank Beyer;2;1;none;0;Walter Gorrish;Evelyn Carow
2217;Armin Mueller-Stahl;2;Bertina Acevedo;0;Alfonso Aráu;2;Maria Besendahl;0;Marita Böhme;0;10;Frank Vogel;2;1;none;0;Paul Wiens;Ella Ensink
2218;Armin Mueller-Stahl;2;Carin Abicht;0;Kati Bus;1;Antal Farkas;2;Jörg Gillner;0;14;Konrad Petzold;2;2;none;0;Konrad Petzold;Ilse Peters
2219;Armin Mueller-Stahl;2;none;0;Fred Delmare;2;Barbara Dittus;1;Tamara Doege;0;14;Egon Günther;2;1;Paul Lasinski;1;Egon Günther;Rita Hiller
2220;Ursula Am-Ende;0;Viktor Avdyushko;0;Armin Mueller-Stahl;2;Frank Beyer;2;Norbert Christian;0;15;Kurt Maetzig;2;1;none;0;Helfried Schreiter;Brigitte Krex
2221;Eddie Cochran;2;none;0;Joey Dee;0;The Starliters;0;Jerry Lee Lewis;2;14;Artwork Team;0;1;Artwork Team;1;none;Artwork Team
2222;none;0;Günther Haack;0;Horst Schulze;2;Armin Mueller-Stahl;2;Günter Schubert;2;11;Slatan Dudow;2;1;none;0;none;none
2223;Armin Mueller-Stahl;2;Aurora Depestre;0;Roberto Blanco;0;Miguel Benavides;0;Fred Delmare;2;13;Kurt Maetzig;2;1;none;0;Wolfgang Schreyer;Bärbel Weigel
2225;Armin Mueller-Stahl;2;Hans-Joachim Blochwitz;0;Jochen Diestelmann;0;Werner Ilsemann;0;Wolf Kaiser;2;15;Werner W. Wallroth;2;1;none;0;Egon Günther;Helga Emmrich
2226;Armin Mueller-Stahl;2;Angelica Domröse;0;Joachim Bober;0;Carola Braunbock;1;Erika Dunkelmann;0;15;Günter Reisch;2;1;none;0;Günter Reisch;Monika Schindler
2227;Armin Mueller-Stahl;2;none;0;Fred Delmare;2;Erwin Geschonneck;2;Wolfram Handel;0;15;Frank Beyer;2;1;none;0;Bruno Apitz;Hildegard Conrad
2228;Armin Mueller-Stahl;2;Norbert Christian;0;Eberhard Cohrs;0;Helga Göring;1;Eva-Maria Hagen;0;12;Günter Reisch;2;1;none;0;Günter Reisch;Monika Schindler
2229;Trude Bechmann;1;Armin Mueller-Stahl;2;Jenny Gröllmann;0;Gerhard Bienert;0;Carl Heinz Choynski;0;16;Roland Gräf;2;1;none;0;Roland Gräf;Monika Schindler
2231;Dean Reed;2;Renate Blume;1;Rolf Hoppe;2;Monika Woytowicz;0;Manfred Krug;2;16;Konrad Petzold;2;1;none;0;Konrad Petzold;Barbara Leuschner
2232;Fred Delmare;2;Winfried Glatzeder;2;Angelica Domröse;0;Eva-Maria Hagen;0;Jürgen Frohriep;0;16;Heiner Carow;0;1;none;0;Ulrich Plenzdorf;Evelyn Carow
2233;William Adelt;0;Günther Ballier;0;Annekathrin Bürger;0;Angelica Domröse;0;Gerhard Bienert;0;15;Slatan Dudow;2;1;none;0;none;Christa Wernicke
2234;Angelica Domröse;0;Arno Wyzniewski;2;Hannjo Hasse;0;Harry Hindemith;0;Günther Simon;0;14;Kurt Maetzig;2;1;none;0;Harald Hauser;Helga Emmrich
2235;Maurice White;2;Philip Bailey;2;Verdine White;0;Ralph Johnson;0;none;0;4;Warner Team;0;1;none;0;none;Warner Team
2236;Bob Dylan;2;none;0;none;0;none;0;none;0;1;none;1;0;none;0;none;none
2237;Harald Halgardt;0;Angelica Domröse;0;Erika Dunkelmann;0;Gerd Ehlers;0;Hans Finohr;0;16;Gerhard Klein;2;1;none;0;Wolfgang Kohlhaase;Evelyn Carow
2238;Spencer Davis;0;Bryan Hyland;0;Del Shannon;0;none;0;Tommy Sands;2;15;Len Cotter;0;1;none;0;none;none
2239;Jamie Bell;2;Sophia Myles;1;Ciarán Hinds;2;Claire Forlani;1;Jamie Sives;2;7;David Mackenzie;2;1;none;0;Ed Whitmore;Colin Monie
2240;Peter Aust;0;Angelica Domröse;0;Norbert Christian;0;none;0;Matthias Günther;0;15;Ralf Kirsten;2;1;none;0;Ralf Kirsten;Ursula Zweig
2241;Alexander Scheer;2;Katharina Thalbach;1;Alexander Beyer;2;Teresa Weißbach;0;Henry Hübchen;2;19;Leander Haußmann;0;1;Detlev Buck;2;none;Sandy Saffeels
2242;Angelica Domröse;0;Martin Flörchinger;0;Rosemarie Funk;0;Herbert Graedtke;0;Jutta Hoffmann;1;15;Frank Vogel;2;1;none;0;Manfred Freitag;Helga Krause
2244;Brian Wilson;2;Carl Wilson;0;Dennis Wilson;2;Mike Love;2;Alan Jardine;0;9;Planet Song;0;1;none;0;none;none
2245;Gary Crowley;0;none;0;none;0;none;0;none;0;4;MTV Team;0;1;none;0;none;none
2246;Alec Baldwin;2;Nicole Kidman;1;Bill Pullman;2;Bebe Neuwirth;1;George C. Scott;2;12;Harold Becker;2;1;Charles Mulvehill;3;Scott Frank;David Bretherton
2247;Bruce Welch;0;Hank B. Marvin;0;Brian Bennett;0;none;0;none;0;3;Aubrey Powell;0;1;Aubrey Powell;1;The Shadows;none
2249;Jean-Baptiste Montagut;0;Valérie Donzelli;1;Hugh Bonneville;2;none;0;none;0;3;Virginie Wagon;0;1;Christophe Valette;2;Virginie Wagon;Monique Dartonne
2250;Klaus-Peter Thiele;0;Manfred Karge;2;Angelica Domröse;0;Marie Alexander;0;Martin Flörchinger;0;18;Joachim Kunert;2;1;none;0;Joachim Kunert;Christa Helwig
2251;Richard Gere;2;Diane Lane;1;Olivier Martinez;2;Erik Per Sullivan;2;Zeljko Ivanek;2;12;Adrian Lyne;2;1;Adrian Lyne;2;William Broyles Jr.;Anne V. Coates
2252;Naomi Watts;1;Viggo Mortensen;2;Vincent Cassel;2;Armin Mueller-Stahl;2;Sinéad Cusack;1;16;David Cronenberg;2;1;Robert Lantos;2;Steven Knight;Ronald Sanders
2253;Tom Cruise;2;Carice van Houten;1;Kenneth Branagh;2;Bill Nighy;2;Terence Stamp;2;34;Bryan Singer;2;1;Gilbert Adler;3;Christopher McQuarrie;John Ottman
2254;Angelica Domröse;0;Heinz Klevenow Jr.;0;Bärbel Bolle;0;Erich Brauer;0;Helga Göring;1;16;Richard Groschopp;2;1;none;0;Gert Billing;Anneliese Hinze-Sokolowa
2255;Ben Affleck;2;Joey Lauren Adams;1;Jason Lee;2;Dwight Ewell;2;Kevin Smith;2;15;Kevin Smith;2;1;Scott Mosier;1;Kevin Smith;Kevin Smith
2257;Angelica Domröse;0;Ulrich Thein;0;Jirí Vrstála;0;Martin Flörchinger;0;Antje Ruge;0;15;Joachim Hasler;0;1;none;0;Angel Vagenshtain;Hildegard Tegener
2258;Armin Mueller-Stahl;2;Brenda Fricker;1;Peter Riegert;2;Paul Scofield;2;Gaye Brown;0;10;George Sluizer;0;1;John Goldschmidt;1;Hugh Whitemore;Lin Friedman
2259;Meryl Streep;1;Glenn Close;1;Jeremy Irons;0;Winona Ryder;1;Antonio Banderas;2;12;Bille August;2;1;Roland Emmerich;1;Bille August;Janus Billeskov Jansen
2260;Arnold Friedman;0;Elaine Friedman;0;Jesse Friedman;0;David Friedman;0;Seth Friedman;0;5;Andrew Jarecki;2;1;Andrew Jarecki;2;none;Richard Hankin
2261;none;0;Richard Pryor;2;Rufus Thomas;2;Kim Weston;0;Isaac Hayes;2;5;Mel Stuart;2;1;Mel Stuart;2;none;none
2262;Rosel Zech;0;Hilmar Thate;2;Annemarie Düringer;0;Doris Schade;1;Erik Schumann;2;9;Rainer Werner Fassbinder;2;1;Thomas Schühly;1;Rainer Werner Fassbinder;Juliane Lorenz
2263;Jessica Lange;1;Armin Mueller-Stahl;2;Donald Moffat;2;Lukas Haas;2;Cheryl Lynn Bruce;0;21;Costa-Gavras;0;1;Irwin Winkler;1;Joe Eszterhas;Joële Van Effenterre
2264;Barbara Sukowa;1;Armin Mueller-Stahl;2;Matthias Fuchs;2;Helga Feddersen;1;Karin Baal;1;11;Rainer Werner Fassbinder;2;1;Horst Wendlandt;1;Rainer Werner Fassbinder;Rainer Werner Fassbinder
2265;Radost Bokel;0;Mario Adorf;2;Armin Mueller-Stahl;2;Leopoldo Trieste;2;Ninetto Davoli;2;21;Johannes Schaaf;0;1;Horst Wendlandt;1;Johannes Schaaf;Amedeo Salfa
2266;Steve Buscemi;2;Natalie Portman;1;Willem Dafoe;2;Maggie Gyllenhaal;1;Axel Kiener;0;48;Isabel Coixet;1;21;Claudie Ossard;2;none;Mathilde Bonnefoy
2267;Chris O'Neil;2;Rhiannon Leigh Wryn;1;Joely Richardson;1;Timothy Hutton;2;Rainn Wilson;2;16;Robert Shaye;2;1;Michael Phillips;1;Bruce Joel Rubin;Alan Heim
2268;Dakota Blue Richards;1;Nicole Kidman;1;Daniel Craig;2;Sam Elliott;2;Eva Green;1;29;Chris Weitz;0;1;Bill Carraro;2;Chris Weitz;Anne V. Coates
2269;Konstantin Khabenskiy;0;Mariya Poroshina;1;Vladimir Menshov;0;Galina Tyunina;0;Zhanna Friske;0;24;Timur Bekmambetov;2;1;Konstantin Ernst;2;Aleksandr Talal;Dmitriy Kiselev
2270;Claire Danes;1;Charlie Cox;2;Michelle Pfeiffer;1;Robert De Niro;2;Sienna Miller;1;44;Matthew Vaughn;2;1;Lorenzo di Bonaventura;5;Jane Goldman;Jon Harris
2274;Ian McShane;2;Christopher Eccleston;2;Gregory Smith;2;Jonathan Jackson;2;Wendy Crewson;1;11;David L. Cunningham;2;1;Marc Platt;1;John Hodge;Eric A. Sears
2275;John Travolta;2;Madeleine Stowe;1;James Cromwell;2;Timothy Hutton;2;Leslie Stefanson;1;16;Simon West;2;1;Mace Neufeld;1;William Goldman;Glen Scantlebury
2277;Robin Williams;2;Sam Neill;2;Embeth Davidtz;1;Oliver Platt;2;Kiersten Warren;1;17;Chris Columbus;2;1;none;0;Nicholas Kazan;Neil Travis
2280;Tom Hanks;2;Elizabeth Perkins;1;Robert Loggia;2;John Heard;2;Jared Rushton;2;15;Penny Marshall;1;1;James L. Brooks;2;Gary Ross;Barry Malkin
2282;Sandrine Bonnaire;1;Evelyne Ker;0;Maurice Pialat;2;Dominique Besnehard;2;Anne-Sophie Maillé;0;11;Maurice Pialat;2;1;Daniel Toscan du Plantier;1;Maurice Pialat;Valérie Condroyer
2284;Dustin Hoffman;2;Natalie Portman;1;Jason Bateman;2;Zach Mills;2;Jonathan Potts;2;29;Zach Helm;2;1;James Garavente;3;Zach Helm;Sabrina Plisco
2285;Hanna Schygulla;1;Piotr Łysak;0;Armin Mueller-Stahl;2;Ralf Wolter;2;Daniel Olbrychski;2;14;Andrzej Wajda;2;1;Artur Brauner;2;Andrzej Wajda;Halina Prugar-Ketling
2286;Stephanie Leonidas;1;Emily Watson;0;Michael Culkin;2;Benno Fürmann;2;Ryan Winsley;2;9;Ben Sombogaart;2;1;Tim Disney;6;Chris Craps;Herman P. Koerts
2287;Christopher Toler;2;Tommy the Clown;2;Miss Prissy;0;Dragon;0;Ceasare Willis;0;8;David LaChapelle;2;1;Marc Hawker;2;none;Fernando Villena
2288;Julia Roberts;1;Jude Law;2;Natalie Portman;1;Clive Owen;2;Colin Stinton;2;18;Mike Nichols;2;1;Mike Nichols;3;Patrick Marber;John Bloom
2289;Jude Law;2;Nicole Kidman;1;Renée Zellweger;1;Eileen Atkins;1;Brendan Gleeson;2;23;Anthony Minghella;2;1;William Horberg;2;Anthony Minghella;Walter Murch
2290;Robin Williams;2;Armin Mueller-Stahl;2;Hannah Taylor-Gordon;1;Éva Igó;0;István Bálint;0;12;Peter Kassovitz;2;1;Steven Haft;1;Didier Decoin;Claire Simpson
2291;Tim Robbins;2;Elizabeth Peña;1;Danny Aiello;2;Matt Craven;2;Pruitt Taylor Vince;2;16;Adrian Lyne;2;1;Bruce Joel Rubin;2;none;Tom Rolf
2292;Brian O'Halloran;2;Jeff Anderson;2;Jason Mewes;2;Kevin Smith;2;Lisa Spoonhauer;0;15;Kevin Smith;2;1;Kevin Smith;2;Kevin Smith;Kevin Smith
2293;Jason Lee;2;Jeremy London;2;Shannen Doherty;1;Claire Forlani;1;Ben Affleck;2;18;Kevin Smith;2;1;Scott Mosier;3;none;Paul Dixon
2294;Kevin Smith;2;Jason Mewes;2;Ben Affleck;2;Jeff Anderson;2;Brian O'Halloran;2;29;Kevin Smith;2;1;Scott Mosier;1;Kevin Smith;Kevin Smith
2295;Brian O'Halloran;2;Jeff Anderson;2;Jason Mewes;2;Kevin Smith;2;Rosario Dawson;1;21;Kevin Smith;2;1;Scott Mosier;1;Kevin Smith;Kevin Smith
2296;Annekathrin Bürger;0;Horst Drinda;2;Günther Grabbert;0;Armin Mueller-Stahl;2;Christine Schorn;0;5;Ingrid Sander;0;1;Oscar Ludmann;1;Ingrid Sander;Ruth Ebel
2297;Jeremy Irons;0;Theresa Russell;1;Armin Mueller-Stahl;2;Joel Grey;2;Ian Holm;2;9;Steven Soderbergh;2;1;Stuart Cornfeld;2;Lem Dobbs;Steven Soderbergh
2298;Armin Mueller-Stahl;2;Martin Benrath;2;Andrej Jautze;0;Tina Engel;0;Udo Samel;2;11;Bernhard Sinkel;0;1;none;0;Bernhard Sinkel;Heidi Handorf
2299;Sandrine Bonnaire;1;Anne Consigny;1;Philippe Torreton;2;Grégori Derangère;2;Émilie Dequenne;1;11;Philippe Lioret;0;1;Christophe Rossignon;1;Philippe Lioret;Mireille Leroy
2300;Michael Jordan;2;Wayne Knight;2;Billy West;2;Dee Bradley Baker;2;Theresa Randle;1;28;Joe Pytka;2;1;Daniel Goldberg;3;none;Sheldon Kahn
2301;Curd Jürgens;2;Manfred Inger;0;Margot Werner;1;Tilli Breidenbach;1;Hans Christian Blech;2;10;Peter Schulze-Rohr;0;1;none;0;Klaus Poche;none
2302;Leo Fuchs;2;Eve Gordon;1;Lou Jacobi;2;Armin Mueller-Stahl;2;Elizabeth Perkins;1;11;Barry Levinson;2;1;Barry Levinson;2;Barry Levinson;Stu Linder
2303;Armin Mueller-Stahl;2;Bob Balaban;2;Hark Bohm;2;Katharina Böhm;0;none;0;10;Armin Mueller-Stahl;2;1;Rudolf Steiner;1;Armin Mueller-Stahl;Ingo Ehrlich
2304;Jean-Hugues Anglade;2;Armin Mueller-Stahl;2;Annick Alane;1;Vittorio Mezzogiorno;0;Roland Bertin;2;10;Patrice Chéreau;2;1;Claude Berri;3;Hervé Guibert;Denise de Casabianca
2306;Johannes Silberschneider;2;Barbara Petritsch;0;Armin Mueller-Stahl;2;Georg Corten;0;Georg Marischka;0;9;Axel Corti;0;1;Matija Barl;2;Axel Corti;Claudia Rieneck
2307;William Baldwin;2;John Leguizamo;2;Erika Eleniak;1;Michael Lerner;2;Armin Mueller-Stahl;2;9;Joshua Brand;2;1;Mark Gordon;1;Morgan Ward;David Rosenbloom
2309;Brendan Fraser;2;Sienna Guillory;1;Andy Serkis;2;Eliza Bennett;1;Paul Bettany;2;20;Iain Softley;2;1;Cornelia Funke;3;David Lindsay-Abaire;Martin Walsh
2310;Ray Winstone;2;Angelina Jolie;1;Anthony Hopkins;2;Robin Wright;1;John Malkovich;2;30;Robert Zemeckis;2;1;Jack Rapke;6;Roger Avary;Jeremiah O'Driscoll
2311;Angelica Domröse;0;Hilmar Thate;2;Marco Hofschneider;2;Kurt Weinzierl;0;none;0;4;Detlef Rönfeldt;2;1;none;0;Eva Kummeth;none
2312;Jason Statham;2;John Rhys-Davies;2;Ray Liotta;2;Leelee Sobieski;1;Burt Reynolds;2;19;Uwe Boll;2;1;Brandon Baker;6;Doug Taylor;Paul Klassen
2313;Uma Thurman;1;Bryan Greenberg;2;Meryl Streep;1;Annie Parisse;1;Zak Orth;2;15;Ben Younger;2;1;Jennifer Todd;4;Ben Younger;none
